Ticker,Date,Open,High,Low,Close
CL1 COMB Comdty,2007-06-14,66.03,67.89,65.95,67.65
CL1 COMB Comdty,2007-06-15,67.69,68.3,67.24,68
CL1 COMB Comdty,2007-06-18,68.13,69.15,67.4,69.09
CL1 COMB Comdty,2007-06-19,69.01,69.56,68.4,69.1
CL1 COMB Comdty,2007-06-20,69.02,69.17,67.29,68.19
CL1 COMB Comdty,2007-06-21,68.7,69.88,68.28,68.65
CL1 COMB Comdty,2007-06-22,68.66,69.5,68.17,69.14
CL1 COMB Comdty,2007-06-25,68.85,69.45,67.55,69.18
CL1 COMB Comdty,2007-06-26,69.02,69.19,67.6,67.77
CL1 COMB Comdty,2007-06-27,67.83,69.36,67.07,68.97
CL1 COMB Comdty,2007-06-28,69,70.52,68.92,69.57
CL1 COMB Comdty,2007-06-29,69.58,71.06,69.46,70.68
CL1 COMB Comdty,2007-07-02,70.52,71.34,69.57,71.09
CL1 COMB Comdty,2007-07-03,71.28,71.49,70.7,71.41
CL1 COMB Comdty,2007-07-05,71.41,72.35,70.8,71.81
CL1 COMB Comdty,2007-07-06,71.8,72.94,71.56,72.81
CL1 COMB Comdty,2007-07-09,72.75,73,71.81,72.19
CL1 COMB Comdty,2007-07-10,72.05,73.08,71.6,72.81
CL1 COMB Comdty,2007-07-11,72.61,73.03,72.08,72.56
CL1 COMB Comdty,2007-07-12,72.45,73.8,71.92,72.5
CL1 COMB Comdty,2007-07-13,72.72,74.01,72.26,73.93
CL1 COMB Comdty,2007-07-16,74.01,74.5,73.63,74.15
CL1 COMB Comdty,2007-07-17,74.28,75.35,73.5,74.02
CL1 COMB Comdty,2007-07-18,74.21,75.28,73.9,75.05
CL1 COMB Comdty,2007-07-19,75.07,76,74.63,75.92
CL1 COMB Comdty,2007-07-20,75.96,76.13,75.16,75.57
CL1 COMB Comdty,2007-07-23,75.69,75.69,74.44,74.89
CL1 COMB Comdty,2007-07-24,74.89,74.93,72.91,73.56
CL1 COMB Comdty,2007-07-25,73.35,76.38,73.1,75.88
CL1 COMB Comdty,2007-07-26,76.31,77.24,74.6,74.95
CL1 COMB Comdty,2007-07-27,75.05,77.12,74.7,77.02
CL1 COMB Comdty,2007-07-30,76.92,77.33,76.05,76.83
CL1 COMB Comdty,2007-07-31,76.7,78.28,76.6,78.21
CL1 COMB Comdty,2007-08-01,77.94,78.77,76.09,76.53
CL1 COMB Comdty,2007-08-02,76.74,77.44,75.52,76.86
CL1 COMB Comdty,2007-08-03,76.89,77.36,75.04,75.48
CL1 COMB Comdty,2007-08-06,75.04,75.1,71.6,72.06
CL1 COMB Comdty,2007-08-07,72.06,72.62,71.14,72.42
CL1 COMB Comdty,2007-08-08,72.38,73.2,71.85,72.15
CL1 COMB Comdty,2007-08-09,72.27,72.4,70.5,71.59
CL1 COMB Comdty,2007-08-10,71.59,71.69,70.1,71.47
CL1 COMB Comdty,2007-08-13,71.47,73.19,71.12,71.62
CL1 COMB Comdty,2007-08-14,71.55,72.77,71.36,72.38
CL1 COMB Comdty,2007-08-15,72.69,74.23,72.32,73.33
CL1 COMB Comdty,2007-08-16,73.14,73.14,70.1,71
CL1 COMB Comdty,2007-08-17,71.67,72.54,71,71.98
CL1 COMB Comdty,2007-08-20,71.77,71.77,70.05,71.12
CL1 COMB Comdty,2007-08-21,70.9,71.5,68.76,69.47
CL1 COMB Comdty,2007-08-22,69.64,70.3,68.63,69.26
CL1 COMB Comdty,2007-08-23,69.35,70.08,69.03,69.83
